id,loan_tag,loan_amount,contract_date,loan_rate,due_interest,principal_balance,loan_status,created,lastUpdated
1192b334-919f-57d7-aab2-336dc577bb8d,L-800567771F-09,800.00,2020-02-07,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:41,2024-06-27 10:51:38
950c71b1-8b9f-5603-8e77-f258becc174a,L-601ADDBE49-01,500.00,2024-05-13,490.0000,3.81,94.58,Open - Repaying,2024-06-22 16:51:41,2025-02-24 06:12:08
84d5665e-e24a-5828-9540-471080550c63,L-805AC34B12-01,400.00,2023-11-22,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:41,2024-11-15 08:38:59
2816ff55-8567-5114-8a96-38d7199dfe7b,L-705E054F1A-16,1500.00,2024-05-29,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:44,2025-02-19 06:11:13
ee4ad167-ed12-5eba-b4a6-d53b2c5d6a32,L-A0894312A8-08,400.00,2024-06-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:46,2024-12-13 08:22:55
eeb98ca7-d4f3-5ed5-9316-fb29a9181396,L-70005D0141-01,300.00,2021-02-01,490.0000,493.99,300.00,Closed - Charged-Off,2024-06-22 16:51:48,2025-02-17 12:10:21
53d178ac-e0cf-5b3b-ae30-7da4f58a69eb,L-80077BBB22-10,800.00,2020-06-22,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:49,2024-06-27 10:50:26
b636498d-12ce-55b6-8472-37fee873c078,L-700065E6E5-03,300.00,2024-04-08,460.0000,395.07,269.35,Closed - Charged-Off,2024-06-22 16:51:49,2024-12-13 08:22:14
5ad4d15e-880d-5460-9bdf-05b289e79a1f,L-805C720F74-06,800.00,2024-04-25,460.0000,1453.75,800.00,Closed - Charged-Off,2024-06-22 16:51:49,2024-12-14 19:37:21
60404388-7133-50cf-9614-3aee16a3a0da,L-800787AA6F-06,800.00,2022-09-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:49,2024-06-27 10:47:08
ed366349-5c51-5e58-bab2-e9bf4ed8d2cb,L-7000B0F162-05,800.00,2024-05-03,460.0000,481.01,738.13,Open - Repaying,2024-06-22 16:51:50,2025-02-24 06:12:25
470650a0-f183-52a0-8f2a-f4287fcf85da,L-8007D0091F-02,800.00,2024-03-19,460.0000,0.00,468.94,Open - Repaying,2024-06-22 16:51:50,2025-02-24 06:13:26
760c6fd4-ea03-5a6f-80e4-aa5ffc0e566d,L-A08A5CFD98-02,800.00,2024-06-14,460.0000,989.41,754.90,Closed - Charged-Off,2024-06-22 16:51:51,2025-01-19 19:28:18
e7efa148-5619-5590-8949-76ffd8b71cf2,L-7000C4EB18-01,700.00,2024-02-12,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:51,2025-01-11 08:00:00
17f4c800-ecd1-58f6-888a-ee3531b5b2df,L-601CDFA300-02,600.00,2024-02-12,460.0000,608.20,528.24,Closed - Charged-Off,2024-06-22 16:51:51,2025-02-21 06:10:17
aac9d790-a6d9-5f5b-bf9d-dc85faec9d78,L-700137A457-02,800.00,2023-01-06,460.0000,1243.43,735.56,Closed - Charged-Off,2024-06-22 16:51:51,2025-02-03 10:31:04
18facf6c-a26c-51e0-87de-39c645fab8df,L-70603C4635-01,800.00,2020-01-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:51,2024-06-27 10:58:59
b9ebfb37-36a6-53a6-817a-74575840e1cc,L-601D924908-01,800.00,2023-11-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:52,2024-12-25 08:24:45
48f85e7b-ddb7-5b1c-b2d2-519614ff210b,L-8008E9A8B5-01,500.00,2022-01-21,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:52,2024-06-30 05:35:37
263b7264-092d-53c0-915c-5cf2b231daf6,L-805DEF47B4-02,800.00,2020-02-18,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:53,2024-06-27 10:50:48
2fd15c0f-dfeb-511a-b045-516c7f19d36a,L-7001D2EDB8-01,600.00,2022-06-01,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:54,2024-06-27 10:49:12
353954b2-9c8e-5d12-b591-8842a4f971d5,L-8009CD5866-01,400.00,2022-08-15,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:54,2024-06-27 10:49:31
03c8405a-d9c3-5b39-bf62-13c8923206d2,L-70025BAF07-05,400.00,2024-05-07,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:55,2024-11-15 08:38:35
7495ed0c-c072-5d17-8013-64dac176c835,L-8009E2ECAE-01,800.00,2020-08-25,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:55,2024-06-27 10:53:11
67fa2dda-3f29-5c01-9092-0a9df63749fb,L-800A41AB14-02,800.00,2024-06-17,460.0000,1302.70,789.51,Closed - Charged-Off,2024-06-22 16:51:57,2025-01-08 19:18:57
7fd89460-7590-505c-a31f-c21a4c7e209d,L-9016DEC42E-01,800.00,2024-04-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:51:58,2025-02-19 06:10:23
56acb6a5-e26f-5d35-93ac-64380eb1a820,L-A08CE129E9-01,800.00,2024-05-28,490.0000,1294.90,749.55,Closed - Charged-Off,2024-06-22 16:52:03,2025-02-23 19:10:01
c1eb9ed0-07ed-5bac-b55c-1b9056ccec53,L-A0AD1EA1EF-01,600.00,2023-07-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:06,2024-12-06 08:17:35
414c6a66-6180-52fa-aeef-7778c89c4afa,L-901879ABE5-11,300.00,2024-05-23,99.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:06,2024-11-15 08:42:48
ea68d2ef-768b-546c-a8fb-aaa1b5b0c6ad,L-A0AD95A0D4-01,500.00,2024-05-20,490.0000,640.42,458.72,Closed - Charged-Off,2024-06-22 16:52:07,2024-12-02 23:22:57
c95af718-7e6c-5141-b158-866aedde3684,L-A08E067646-01,800.00,2024-04-01,490.0000,991.80,684.07,Closed - Charged-Off,2024-06-22 16:52:08,2024-12-04 19:28:00
f93a9560-e466-5543-8524-03546eda7ffc,L-602111D6DE-04,800.00,2024-04-23,460.0000,333.21,326.41,Open - Repaying,2024-06-22 16:52:11,2025-02-24 06:12:28
5ae497c2-2b82-59df-9f5d-83cd53fb7854,L-A08FF80B9F-02,400.00,2024-04-30,460.0000,56.69,377.83,Open - Repaying,2024-06-22 16:52:16,2025-02-24 06:12:58
2d52c3e7-c625-5847-9cd3-343992fb0e3f,L-901B9506C4-01,500.00,2024-05-29,490.0000,702.59,500.00,Closed - Charged-Off,2024-06-22 16:52:16,2024-11-12 23:28:49
2dc57a58-8609-5c46-937e-53ad2cfe5327,L-901C6BDC65-02,800.00,2024-06-11,460.0000,843.73,715.03,Open - Repaying,2024-06-22 16:52:19,2025-02-24 06:11:58
09d4b858-5d10-5b4e-bb0e-d557eff0cef8,L-6022AEFCB7-01,800.00,2024-06-11,490.0000,1060.88,759.87,Closed - Charged-Off,2024-06-22 16:52:21,2024-11-19 08:21:47
432b6d53-8b4b-5627-802a-55468180dc32,L-A09137C9DF-01,600.00,2024-05-09,490.0000,0.00,0.00,Closed - Settled in Full,2024-06-22 16:52:21,2024-12-05 08:14:07
772558a8-8c67-589f-bf91-d1c0a6f359ff,L-A000079B77-02,800.00,2024-06-03,460.0000,1178.08,379.99,Closed - Charged-Off,2024-06-22 16:52:21,2025-02-20 06:11:17
591b6607-df30-5a1e-a4a3-40ac3e4af693,L-A00008B339-02,400.00,2022-06-17,460.0000,98.18,204.99,Closed - Charged-Off,2024-06-22 16:52:22,2025-02-02 12:13:16
2fb74fd5-4c0b-5ba6-b579-5fa4f13414e7,L-A00064BCF4-01,600.00,2020-11-04,490.0000,813.46,582.64,Closed - Charged-Off,2024-06-22 16:52:23,2025-01-28 11:25:43
d6d1bc84-fa84-5b1c-adbc-79ad87d8e124,L-A000C9A1D8-01,500.00,2022-07-08,490.0000,974.27,500.00,Closed - Charged-Off,2024-06-22 16:52:23,2025-01-30 12:36:14
56f94be4-73d2-584a-9994-549a3fa9e228,L-A00121FA90-02,800.00,2024-05-29,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:24,2024-11-15 08:40:28
d9464d42-3742-5d8e-bf66-5a31056aa4f3,L-A0B12EFF9D-02,400.00,2024-01-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:24,2024-11-15 08:41:22
361b1c34-addc-54ca-a549-69a62f9ebcfb,L-A0015C9E99-01,500.00,2022-04-20,490.0000,745.07,500.00,Closed - Charged-Off,2024-06-22 16:52:24,2025-02-10 16:03:40
a69d6778-be8a-569c-af9a-ea3678ebe474,L-60233739B3-02,400.00,2024-05-22,460.0000,2.17,57.41,Open - Repaying,2024-06-22 16:52:25,2025-02-24 06:12:08
deff6841-a5eb-5c59-9911-ec7e6667adee,L-A00166A810-01,700.00,2020-01-10,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:25,2024-06-27 11:03:51
50ec54a7-adf5-5365-a5ac-0ffc743f4303,L-901EA29634-02,800.00,2024-05-17,490.0000,604.49,734.48,Open - Repaying,2024-06-22 16:52:25,2025-02-24 06:12:27
c15d2e37-4251-5198-b3c0-0ed29d9d689a,L-A00166A810-02,800.00,2020-05-11,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:25,2024-07-01 05:34:40
af4fedd3-e6b9-52e4-8126-ae71d737ed1b,L-901F5A569B-01,600.00,2024-05-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:26,2024-11-15 08:47:04
fe208def-0147-5d32-b829-de99386b9e59,L-A001B042D5-02,600.00,2022-08-17,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:27,2024-06-27 10:55:32
026b3120-3cf3-5fc7-89b7-62443eb03b46,L-A0B2B16ED8-02,600.00,2024-06-07,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:27,2024-11-15 08:40:28
8d3feaf8-796f-5799-a8e6-3d1c1946807e,L-901F7FAD36-01,800.00,2023-05-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:28,2024-07-05 16:37:20
e42ed71a-9441-5d72-af1c-9070e8396b85,L-A0B2C485EE-01,400.00,2024-05-14,490.0000,562.13,400.00,Closed - Charged-Off,2024-06-22 16:52:28,2024-11-12 23:27:21
cd6f14c9-f5a1-537e-8ce0-9abfe27ae3f4,L-A001D8BD90-01,500.00,2023-12-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:28,2024-11-15 08:40:15
3b9a2582-f5bd-527f-bf35-d0279850c352,L-A0B3763395-01,800.00,2024-02-12,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:29,2024-06-27 10:57:45
d197e9f4-5e15-51d6-b898-54e5526ecdcc,L-A003544229-06,800.00,2024-01-05,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:32,2024-06-27 11:01:02
fd83b0e3-5a8e-5890-b42f-bf32f04b807e,L-A003544229-07,400.00,2024-05-29,460.0000,325.96,248.68,Closed - Charged-Off,2024-06-22 16:52:32,2024-12-02 23:56:16
8f9e8391-9d9c-50b6-8f79-6d923c21de70,L-A0950077E1-03,300.00,2024-04-26,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:33,2024-12-21 08:28:04
b2d779a7-f938-52df-85ad-4cc4d059aa6d,L-A00356CC7F-06,800.00,2020-02-24,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:33,2024-06-27 11:05:16
322df792-c0dd-5b64-a4a8-36b15166d085,L-90220D5D08-01,800.00,2023-10-06,490.0000,466.44,749.91,Closed - Charged-Off,2024-06-22 16:52:35,2025-02-17 11:13:23
801c8c8b-af21-5d38-915a-dfef285eee7c,L-A0042447F8-01,800.00,2024-05-07,490.0000,997.44,714.43,Closed - Charged-Off,2024-06-22 16:52:35,2024-12-22 19:38:12
ce6e2fe2-1422-5eca-a12c-f37ec05727b4,L-A0B48A7C3C-02,800.00,2022-09-22,460.0000,989.12,503.97,Open - Repaying,2024-06-22 16:52:36,2025-02-24 06:12:27
72011af1-47cf-50a5-9fa7-ef6817a77afe,L-A00544AB75-03,800.00,2020-07-24,460.0000,0.00,0.00,Closed - Settled in Full,2024-06-22 16:52:38,2024-07-05 21:35:46
c5d307c4-a971-55e8-83c4-02da16602aaa,L-A0B532BD62-01,300.00,2023-12-04,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:39,2024-11-15 08:49:18
b8c28ecb-4d91-58c6-a17b-69bb9aae13de,L-A0B540D8AF-01,300.00,2024-06-10,490.0000,501.27,284.91,Closed - Charged-Off,2024-06-22 16:52:39,2024-12-28 19:24:04
c808b04a-2b6e-5f25-aea0-7b821c7896fc,L-A00651AB68-02,800.00,2023-11-22,460.0000,53.70,473.46,Closed - Charged-Off,2024-06-22 16:52:39,2025-01-26 19:12:16
d0381907-7240-5352-9fa0-bed924084ee4,L-A0B555AEFC-01,400.00,2024-05-20,490.0000,633.71,400.00,Closed - Charged-Off,2024-06-22 16:52:40,2024-12-03 00:54:08
9abdffa8-0247-591e-991f-bfc75addec7d,L-A006BD72D6-01,600.00,2020-02-18,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:40,2024-06-27 10:57:57
2f014b0d-0d71-56dd-9c83-47e35b409593,L-9023A9C7EC-01,300.00,2023-10-13,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:40,2024-11-15 08:40:42
8606ddcc-c05d-54f8-a777-1842f96eb69c,L-A006D89FF6-01,800.00,2020-02-14,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:40,2024-06-27 11:08:18
8b63f479-ee98-5b10-966d-5a1c92a96318,L-602AE275A1-07,400.00,2024-05-28,460.0000,13.75,109.10,Open - Repaying,2024-06-22 16:52:41,2025-02-24 06:12:51
d5215bc6-7352-55c8-9792-e14898c9c658,L-A0968FD5DA-01,800.00,2024-05-30,490.0000,1086.06,777.86,Closed - Charged-Off,2024-06-22 16:52:41,2024-12-22 19:46:33
fa331c46-8a33-51b0-98df-f480b4742347,L-602B23715F-01,600.00,2024-02-01,490.0000,0.00,417.03,Open - Repaying,2024-06-22 16:52:43,2025-02-24 06:13:24
e3907ed9-3963-54f5-9f93-47fedd46deb1,L-A096FDD893-02,1000.00,2024-06-07,460.0000,1458.98,941.20,Closed - Charged-Off,2024-06-22 16:52:43,2024-12-04 19:33:19
c30de857-c3b5-541f-a2e5-39c890585889,L-602B833B90-02,400.00,2024-05-10,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:44,2024-11-15 08:40:05
a77a0273-10be-57b0-a676-5e4c7433a95c,L-A007F0653A-02,800.00,2024-05-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:45,2024-11-15 08:46:09
8645d978-79f8-5ec7-94bd-87d3ce00bf15,L-A0972AD407-04,800.00,2024-05-14,460.0000,6.35,125.93,Open - Repaying,2024-06-22 16:52:46,2025-02-24 06:11:54
ba98f342-8e65-531c-91a5-8167cc4913b1,L-A0B757B24F-02,800.00,2020-01-13,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:46,2024-06-27 10:57:11
04ce660e-6aef-5178-a198-3f964025ab5c,L-A0083B74F3-04,300.00,2024-05-28,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:46,2024-06-27 10:55:16
b5bd24a4-e3d6-5a18-bd29-b6dd97fedf63,L-A0B7F45195-04,600.00,2023-12-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:47,2025-01-10 07:55:27
460f1e69-e0e0-592b-92b3-96d8dcc26fe2,L-A00952487D-01,400.00,2023-11-20,490.0000,75.92,201.95,Closed - Charged-Off,2024-06-22 16:52:49,2025-01-05 19:31:56
0c61f251-5279-52a3-8756-ae49623e35e3,L-A0B95D03BD-01,600.00,2024-03-11,490.0000,690.14,517.99,Closed - Charged-Off,2024-06-22 16:52:49,2025-02-17 11:13:34
cfa4d4be-bbc4-55e0-b733-0090f0d09673,L-90259FB373-07,1500.00,2024-06-13,378.0000,16.66,536.15,Open - Repaying,2024-06-22 16:52:49,2025-02-24 06:12:29
feaf6d10-ee5f-503a-9a2c-8f023abe33a8,L-A00A17B377-01,800.00,2022-08-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:51,2024-06-27 11:05:32
a7c4fa58-41e7-5434-b3ad-1bdd4c583119,L-A00AFE2578-03,800.00,2024-04-04,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:53,2024-11-20 08:16:25
e4382e85-39d4-5624-b6db-b7451d9e2c56,L-902694D544-02,800.00,2024-06-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:54,2024-11-15 08:40:38
8a9ddd2a-6bf0-511a-b115-42fe8ce5f7b9,L-9027200955-01,500.00,2024-05-13,490.0000,701.39,500.00,Closed - Charged-Off,2024-06-22 16:52:56,2024-12-02 23:52:08
d00c4d03-6bee-54f6-b599-e9beed383062,L-A00C53405F-03,500.00,2024-04-26,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:58,2025-02-21 06:12:02
dfeddf76-6a7a-5109-88b8-ab7a446e55b6,L-90284BCA22-02,800.00,2020-01-14,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:52:58,2024-06-27 11:01:31
42cc7726-789e-510a-ae7f-03d46d74e41f,L-90289723C5-01,700.00,2023-07-31,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:00,2025-02-12 06:12:13
86d4edc2-bf7b-5168-94b9-af01b2cac865,L-902994EF1E-03,800.00,2024-06-18,460.0000,1202.58,800.00,Closed - Charged-Off,2024-06-22 16:53:04,2024-12-15 19:48:18
aa51445b-7908-501d-8402-8f2c59ad9fb4,L-902A5EDF56-01,800.00,2023-10-11,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:04,2024-11-15 08:44:53
977c2311-8557-599b-afed-cfcf6385cafa,L-A09CFCC38D-03,300.00,2024-03-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:07,2025-02-21 06:11:27
8233fe5c-b254-5133-961f-267defbcdc2e,L-902B769200-04,600.00,2024-05-06,490.0000,824.15,511.58,Closed - Charged-Off,2024-06-22 16:53:07,2024-12-03 00:33:49
436cb83e-f10e-5f62-81cf-9553b7b0f969,L-A011446FCD-02,800.00,2024-05-31,460.0000,1015.78,774.99,Closed - Charged-Off,2024-06-22 16:53:08,2024-12-08 19:50:39
e2f96884-5ffd-561a-8f6d-e16583f38e00,L-A09D85B593-01,800.00,2023-12-27,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:09,2024-11-15 08:43:20
3d55bfe9-8898-5da4-a3fe-545906c8c5d2,L-902CB021BA-05,300.00,2024-01-16,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:10,2024-11-15 08:41:45
a443ed36-ce05-5b82-a47f-156b48e0afdc,L-A09E259C96-12,1500.00,2024-06-04,99.0000,283.02,1144.76,Closed - Charged-Off,2024-06-22 16:53:12,2025-01-30 06:12:35
5259c071-469e-573e-9a13-6fe7f7c19714,L-A09F353158-02,400.00,2024-03-06,460.0000,652.88,400.00,Closed - Charged-Off,2024-06-22 16:53:15,2025-02-17 09:19:36
5e7ab98c-62e3-53d8-a41e-6220ff35be31,L-A09F9A00BC-01,400.00,2024-06-17,490.0000,645.74,400.00,Closed - Charged-Off,2024-06-22 16:53:16,2024-12-15 19:38:17
ccc589bd-0944-557d-b724-12bae3e1223b,L-A0A090E222-02,500.00,2024-04-24,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:17,2025-02-12 06:13:31
fddb5bd7-9b14-5ba2-8887-2ab63bca27d5,L-A0A126C050-04,800.00,2024-06-05,460.0000,1174.03,631.67,Closed - Charged-Off,2024-06-22 16:53:19,2025-02-16 06:11:52
a046e1dc-bded-5afe-9f76-5737d1e7fca8,L-90001DCDF7-01,500.00,2021-07-06,490.0000,671.23,500.00,Closed - Charged-Off,2024-06-22 16:53:19,2024-10-29 11:08:57
731e8a58-9c28-5714-ac63-e06314a28810,L-9000498FB5-01,500.00,2023-10-25,490.0000,774.62,387.28,Closed - Charged-Off,2024-06-22 16:53:20,2025-02-08 09:41:43
8e7ef646-ad10-5ecc-9ca6-5433ed4c3d48,L-9000992F96-02,600.00,2023-11-20,460.0000,831.79,600.00,Closed - Charged-Off,2024-06-22 16:53:20,2025-02-02 09:05:09
30cd4744-0680-56cb-a377-e8b3bfd2c085,L-90009A18A3-01,800.00,2021-11-09,490.0000,1009.34,722.94,Closed - Charged-Off,2024-06-22 16:53:21,2025-02-16 20:24:45
93df3745-70e6-5b81-9189-9d4f576f6fbf,L-9000DECD98-01,800.00,2021-08-12,490.0000,1115.80,799.19,Closed - Charged-Off,2024-06-22 16:53:22,2024-10-10 14:53:10
d477c68f-0635-514e-bd56-ba85ad620e51,L-90325C0623-01,600.00,2024-05-20,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:22,2024-11-15 08:45:56
6b66f665-2207-5f2a-a699-117a1682ad33,L-90012DC2E1-01,600.00,2024-01-11,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:23,2025-02-07 06:14:05
8d0af171-bedc-5131-a6ce-4f889e5abc14,L-A0A1F18E91-01,800.00,2024-05-20,490.0000,1058.87,758.41,Closed - Charged-Off,2024-06-22 16:53:23,2024-11-12 23:26:56
7fd29420-8592-5408-b043-7fb9891afefd,L-A017084510-06,1500.00,2024-05-28,460.0000,51.80,411.00,Open - Repaying,2024-06-22 16:53:24,2025-02-24 06:12:44
b94f2118-2fd2-54f2-a8d9-b65aab80e488,L-900157498B-02,600.00,2021-07-06,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:24,2024-07-06 20:06:16
3fbc7229-e6cc-5583-8bbf-e3167033ef3f,L-9001B0881B-01,600.00,2024-06-20,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:26,2024-07-05 07:12:28
7d74b2c1-56bc-5479-81d4-8b81eaa01664,L-9033CCFE57-07,300.00,2024-04-29,460.0000,24.33,91.94,Open - Repaying,2024-06-22 16:53:26,2025-02-24 06:13:33
c1232988-51c1-5418-bba4-ef69dfec2610,L-900262317A-01,500.00,2020-10-09,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:29,2024-06-27 11:09:09
f46ed093-beee-5696-a6b8-bacf67800bec,L-A0A44BB50C-01,700.00,2024-05-13,490.0000,926.49,663.60,Closed - Charged-Off,2024-06-22 16:53:30,2024-11-19 08:24:05
3a5a3d87-959a-5b60-9f75-346e202dceb6,L-9035D7B3A7-01,800.00,2023-06-02,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:33,2025-01-09 07:49:17
bdc4d629-8693-51f6-aa8b-e67eaf44a864,L-9002FF6394-05,600.00,2024-04-22,460.0000,330.35,252.04,Closed - Charged-Off,2024-06-22 16:53:33,2025-01-18 19:06:52
ae7fd30d-0e7e-5dbb-b7a0-7c97c2d677a2,L-90032FE250-02,800.00,2023-12-19,460.0000,472.02,753.22,Open - Repaying,2024-06-22 16:53:35,2025-02-24 06:12:24
94b5b91e-44f0-5af1-aa8d-39d62d8f70fb,L-A01C25214E-01,300.00,2024-06-03,490.0000,312.68,223.97,Closed - Charged-Off,2024-06-22 16:53:36,2024-11-12 23:28:26
711460d5-6ce4-59b6-ac90-82107e34f84d,L-90035940A9-01,400.00,2020-02-10,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:36,2024-06-27 11:09:49
21c22ecd-88d7-5193-8e11-753563d7d9ef,L-9037578413-01,800.00,2023-10-11,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:36,2024-12-27 08:15:17
f7d8af19-cd36-51b6-9173-6b7017770cfd,L-90035940A9-02,800.00,2020-11-23,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:37,2024-06-27 11:01:01
5aaceddd-4c03-5e03-9916-8ab195ee0667,L-A01CA21353-02,800.00,2024-06-04,460.0000,1061.43,800.00,Closed - Bankruptcy,2024-06-22 16:53:37,2025-02-14 06:13:08
5932eea5-a7c8-5f7e-b9b8-ad5298201bb5,L-A01D5F1EBB-01,800.00,2024-06-20,490.0000,1004.34,719.35,Closed - Charged-Off,2024-06-22 16:53:40,2024-12-02 23:28:26
80d9ffed-599a-5da9-920e-481681ef988d,L-903824D8AE-01,600.00,2024-06-05,490.0000,751.56,538.32,Closed - Charged-Off,2024-06-22 16:53:40,2024-12-31 08:30:53
56290384-a731-58c9-8cd7-744dfa3621e6,L-A0A7FA9B5E-01,300.00,2024-05-06,490.0000,482.77,246.34,Closed - Charged-Off,2024-06-22 16:53:40,2025-02-23 06:11:23
73186626-7cb1-5073-b5f6-1de2abe83108,L-A0A88A1845-01,700.00,2023-07-14,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:42,2024-12-21 08:26:43
4fccb4e4-82d0-59be-907d-cb3498bb1484,L-9039F668B5-02,600.00,2023-12-22,460.0000,596.75,548.75,Closed - Charged-Off,2024-06-22 16:53:44,2024-12-22 19:39:48
d109c7c4-1b19-5547-81f6-47dcbafe3bc9,L-903A4D0302-03,800.00,2023-12-08,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:47,2024-11-15 08:41:07
e59638e1-d1dc-5178-b3a0-03fd97c9b6e8,L-900802A3D5-04,800.00,2023-01-12,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:47,2024-06-27 11:12:15
714bcc8f-d548-5885-8a52-638170ad2944,L-903B7E4DE0-06,600.00,2024-06-17,460.0000,415.59,397.29,Open - Repaying,2024-06-22 16:53:49,2025-02-24 06:13:06
8fea00b8-204f-5d79-b365-68eba4c33f6a,L-9008737046-01,375.83,2024-07-15,490.0000,394.64,288.77,Open - Repaying,2024-06-22 16:53:50,2025-02-24 06:12:37
7916e55a-484d-551a-b53d-fc11dbe38a52,L-9008EB7894-02,800.00,2022-07-29,460.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:51,2024-06-27 11:03:13
c99b81b3-be7c-525c-8a13-7bff04f9b73b,L-A0AA440CDB-01,800.00,2020-01-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:51,2024-06-27 11:02:58
4832cd88-ce8b-57f3-83e6-55f0de0223fa,L-900903CEDC-01,600.00,2020-10-30,490.0000,0.00,0.00,Paid Off - Paid In Full,2024-06-22 16:53:53,2024-06-27 11:06:27
3d7aa613-ba71-5ab6-bc7b-9b6e0fa00112,L-903CC2401B-06,500.00,2024-05-28,460.0000,719.51,480.48,Open - Repaying,2024-06-22 16:53:54,2025-02-24 06:12:52
fb18218d-b127-5d13-a40b-b45bdd455a44,L-A0229B33B7-02,700.00,2024-05-31,460.0000,2.94,23.33,Open - Repaying,2024-06-22 16:53:55,2025-02-24 06:12:20
e09b1e2c-8a8c-55b9-a4ee-c3981dcfd113,L-903DD379BC-01,300.00,2024-04-26,490.0000,391.20,272.34,Closed - Charged-Off,2024-06-22 16:53:56,2025-01-29 19:04:53
