id,idLoan,amtLoan,dtLoan,rtLoan,balInt,balPrin,idCust,stsLoan,created_at,updated_at
22032264,C001FD63EB-02,800.00,2023-09-21,460.00,24.15,123.87,C001FD63EB,Current,2023-09-21 17:47:57.416276,2024-07-06 10:16:21.273687
18210877,C002973927-01,800.00,2022-12-01,0.00,0.00,0.00,C002973927,Paid off,2022-12-01 02:45:17.000000,2023-09-29 10:20:35.473024
15332070,C002C9CD9E-01,300.00,2022-05-31,490.00,0.00,0.00,C002C9CD9E,Paid off,2022-05-31 04:19:11.000000,2023-02-21 11:10:06.000000
9509848,C002E5E9E7-01,800.00,2020-10-07,490.00,0.00,0.00,C002E5E9E7,Paid off,2020-10-06 22:02:50.000000,2023-02-21 11:10:07.000000
23360336,C002F9B97F-01,800.00,2024-01-17,490.00,187.03,721.42,C002F9B97F,Current,2024-01-17 18:45:24.260633,2024-07-06 10:16:21.418584
7119547,C003119569-01,400.00,2019-10-15,0.00,0.00,0.00,C003119569,Paid off,2019-10-11 17:20:36.000000,2023-02-21 11:10:07.000000
9066623,C00323790C-02,500.00,2020-08-20,0.00,0.00,0.00,C00323790C,Paid off,2020-08-20 01:19:30.000000,2023-02-21 11:10:07.000000
9891439,C00323790C-03,800.00,2020-11-20,0.00,0.00,0.00,C00323790C,Paid off,2020-11-20 15:34:15.000000,2023-02-21 11:10:07.000000
19306219,C0032708D1-01,600.00,2023-02-21,0.00,0.00,0.00,C0032708D1,Paid off,2023-02-21 02:47:12.000000,2023-12-15 12:57:58.163476
22906868,C0032708D1-02,800.00,2023-12-08,460.00,0.00,0.00,C0032708D1,Paid off,2023-12-08 18:45:36.787227,2024-01-30 12:52:30.328062
23855002,C0032708D1-03,800.00,2024-03-15,460.00,0.00,0.00,C0032708D1,Paid off,2024-03-15 17:45:31.144076,2024-05-23 10:39:07.593924
12824077,C00335BB6B-01,800.00,2021-09-16,0.00,0.00,0.00,C00335BB6B,Paid off,2021-09-16 00:11:36.000000,2023-02-21 11:10:07.000000
23207393,C00351E1E3-01,800.00,2024-01-03,490.00,10.74,0.00,C00351E1E3,Paid off,2024-01-02 22:45:29.088685,2024-05-02 10:33:27.921224
23203200,C003533B1D-01,600.00,2024-01-02,490.00,0.00,0.00,C003533B1D,Paid off,2024-01-02 18:45:40.084910,2024-02-06 12:08:07.807458
23612568,C003533B1D-02,500.00,2024-02-12,460.00,58.08,412.75,C003533B1D,Current,2024-02-12 02:45:59.756170,2024-07-06 10:16:21.506564
23405005,C0036C9286-01,600.00,2024-01-22,490.00,93.58,358.13,C0036C9286,Current,2024-01-22 02:46:37.794371,2024-07-06 10:16:21.540274
10152370,C003751101-01,500.00,2020-12-17,0.00,0.00,0.00,C003751101,Paid off,2020-12-16 23:29:48.000000,2023-02-21 11:10:07.000000
16355572,C003EE82E6-02,300.00,2022-08-02,0.00,0.00,0.00,C003EE82E6,Paid off,2022-08-02 15:52:30.000000,2023-05-24 10:02:42.000000
22406622,C003EE82E6-03,400.00,2023-10-25,460.00,24.86,148.91,C003EE82E6,Current,2023-10-25 17:47:56.683953,2024-07-06 10:16:21.611535
8162876,C0041D4F32-01,800.00,2020-03-12,0.00,0.00,0.00,C0041D4F32,Paid off,2020-03-12 14:35:15.000000,2023-02-21 11:10:07.000000
10898550,C0041D4F32-02,800.00,2021-03-23,0.00,0.00,0.00,C0041D4F32,Paid off,2021-03-22 15:44:58.000000,2023-02-21 11:10:07.000000
5881540,C004216598-02,300.00,2019-02-15,36.00,0.00,0.00,C004216598,Paid off,2019-02-15 12:35:01.000000,2023-02-21 11:10:07.000000
6695455,C004216598-03,300.00,2019-07-24,0.00,0.00,0.00,C004216598,Paid off,2019-07-23 17:05:48.000000,2023-02-21 11:10:07.000000
7984655,C004216598-04,300.00,2020-02-18,0.00,0.00,0.00,C004216598,Paid off,2020-02-16 13:39:32.000000,2023-02-21 11:10:07.000000
10789234,C004216598-05,600.00,2021-03-02,0.00,0.00,0.00,C004216598,Paid off,2021-03-01 21:27:19.000000,2023-02-21 11:10:07.000000
12798964,C004216598-06,700.00,2021-09-14,0.00,0.00,0.00,C004216598,Paid off,2021-09-13 21:15:50.000000,2023-02-21 11:10:07.000000
14766293,C004216598-07,800.00,2022-04-13,0.00,0.00,0.00,C004216598,Paid off,2022-04-13 14:05:48.000000,2023-02-21 11:10:07.000000
20013302,C00425A381-01,600.00,2023-04-26,0.00,0.00,0.00,C00425A381,Paid off,2023-04-26 21:45:12.000000,2023-10-27 11:46:57.818729
22999209,C00425A381-02,800.00,2023-12-15,460.00,293.31,751.46,C00425A381,Current,2023-12-15 22:45:13.834428,2024-07-06 10:16:21.686478
6565852,C0044C7CB3-01,300.00,2019-07-01,0.00,0.00,0.00,C0044C7CB3,Paid off,2019-07-01 14:21:11.000000,2023-02-21 11:10:07.000000
10951992,C0044C7CB3-02,600.00,2021-04-01,0.00,0.00,0.00,C0044C7CB3,Paid off,2021-03-31 15:58:10.000000,2023-02-21 11:10:07.000000
12133464,C0044C7CB3-03,800.00,2021-07-23,0.00,0.00,0.00,C0044C7CB3,Paid off,2021-07-23 14:30:50.000000,2023-02-21 11:10:07.000000
6268474,C00493BD66-01,600.00,2019-05-13,0.00,0.00,0.00,C00493BD66,Paid off,2019-05-11 09:40:27.000000,2023-02-21 11:10:07.000000
7476152,C00493BD66-02,800.00,2019-12-03,0.00,0.00,0.00,C00493BD66,Paid off,2019-12-02 17:02:40.000000,2023-02-21 11:10:07.000000
13482169,C00497D605-01,700.00,2021-11-16,0.00,0.00,0.00,C00497D605,Paid off,2021-11-16 00:39:59.000000,2023-02-21 11:10:07.000000
6317885,C004D4F2F2-01,800.00,2019-05-21,0.00,0.00,0.00,C004D4F2F2,Charged off,2019-05-21 03:50:54.000000,2023-02-21 11:10:07.000000
24001817,C004D4F2F2-02,800.00,2024-04-08,460.00,101.39,383.10,C004D4F2F2,Current,2024-04-08 01:45:15.542657,2024-07-06 10:16:21.789896
14964551,C005065141-01,300.00,2022-05-02,0.00,0.00,0.00,C005065141,Paid off,2022-04-30 17:01:17.000000,2024-07-06 10:16:21.818150
11958502,C0051AEACD-01,500.00,2021-07-12,0.00,0.00,0.00,C0051AEACD,Paid off,2021-07-09 16:30:47.000000,2023-02-21 11:10:07.000000
12902166,C0051AEACD-02,500.00,2021-09-23,0.00,0.00,0.00,C0051AEACD,Paid off,2021-09-23 13:00:05.000000,2023-02-21 11:10:07.000000
14276117,C0051AEACD-03,600.00,2022-02-08,0.00,0.00,0.00,C0051AEACD,Paid off,2022-02-07 21:11:34.000000,2023-02-21 11:10:07.000000
16324745,C0056A1CC3-01,400.00,2022-08-01,0.00,0.00,0.00,C0056A1CC3,Paid off,2022-07-31 20:32:55.000000,2023-05-26 10:05:43.000000
20486717,C0056A1CC3-02,500.00,2023-06-01,0.00,0.00,0.00,C0056A1CC3,Paid off,2023-06-01 17:45:18.000000,2024-03-29 10:29:39.002881
7215437,C005C4536D-04,600.00,2019-11-01,0.00,0.00,0.00,C005C4536D,Paid off,2019-10-31 18:18:29.000000,2023-02-21 11:10:07.000000
9295634,C005C4536D-05,400.00,2020-09-14,0.00,0.00,0.00,C005C4536D,Paid off,2020-09-12 22:16:49.000000,2023-02-21 11:10:07.000000
13635582,C005C4536D-06,800.00,2021-11-30,0.00,0.00,0.00,C005C4536D,Paid off,2021-11-29 16:52:56.000000,2023-02-21 11:10:07.000000
8095986,C005EA4367-01,500.00,2020-03-03,0.00,0.00,0.00,C005EA4367,Paid off,2020-03-03 15:46:39.000000,2023-02-21 11:10:07.000000
11173621,C005EA4367-02,400.00,2021-04-20,0.00,0.00,0.00,C005EA4367,Paid off,2021-04-20 12:25:06.000000,2023-02-21 11:10:07.000000
11210284,C005EA4367-03,800.00,2021-04-27,0.00,0.00,0.00,C005EA4367,Paid off,2021-04-27 13:55:07.000000,2023-02-21 11:10:07.000000
11854744,C005EA4367-04,700.00,2021-07-02,0.00,0.00,0.00,C005EA4367,Paid off,2021-07-01 20:51:29.000000,2023-02-21 11:10:07.000000
13947085,C005EA4367-05,600.00,2021-12-21,0.00,0.00,0.00,C005EA4367,Charged off,2021-12-21 15:59:47.000000,2023-08-03 10:16:48.203275
17140988,C00602A16A-01,800.00,2022-09-19,0.00,0.00,0.00,C00602A16A,Paid off,2022-09-19 21:45:13.000000,2023-02-21 11:10:07.000000
13660625,C0067124A7-01,700.00,2021-12-01,0.00,0.00,0.00,C0067124A7,Paid off,2021-12-01 04:00:40.000000,2023-02-21 11:10:07.000000
22882442,C0067124A7-03,800.00,2023-12-07,490.00,0.00,0.00,C0067124A7,Paid off,2023-12-06 22:45:24.777144,2024-03-15 12:29:03.951147
18187893,C00685FD5F-01,800.00,2022-11-29,0.00,0.00,0.00,C00685FD5F,Paid off,2022-11-29 18:45:29.000000,2023-02-21 11:10:07.000000
22891011,C00685FD5F-03,1000.00,2023-12-07,460.00,0.00,0.00,C00685FD5F,Paid off,2023-12-07 18:45:37.839256,2024-02-05 12:44:03.565503
10088278,C0070126F6-02,500.00,2020-12-14,0.00,0.00,0.00,C0070126F6,Paid off,2020-12-11 18:06:13.000000,2023-02-21 11:10:07.000000
11604636,C0070126F6-03,400.00,2021-06-11,0.00,0.00,0.00,C0070126F6,Paid off,2021-06-10 17:07:55.000000,2023-02-21 11:10:07.000000
12667120,C0070126F6-04,500.00,2021-09-03,0.00,0.00,0.00,C0070126F6,Paid off,2021-09-02 20:27:07.000000,2024-03-04 12:01:57.257259
6570408,C00711A435-07,500.00,2019-07-02,0.00,0.00,0.00,C00711A435,Paid off,2019-07-01 21:46:07.000000,2023-02-21 11:10:07.000000
7251515,C00711A435-08,500.00,2019-11-08,0.00,0.00,0.00,C00711A435,Paid off,2019-11-07 21:07:48.000000,2023-02-21 11:10:07.000000
23466384,C007633527-01,600.00,2024-01-29,490.00,0.00,0.00,C007633527,Paid off,2024-01-29 02:45:32.796990,2024-05-27 10:14:55.648049
16953984,C00789701A-01,800.00,2022-09-07,0.00,0.00,0.00,C00789701A,Paid off,2022-09-06 21:45:16.000000,2023-06-15 09:28:04.000000
6611850,C007BFDC26-01,600.00,2019-07-08,0.00,0.00,0.00,C007BFDC26,Paid off,2019-07-08 02:01:02.000000,2023-02-21 11:10:08.000000
10666986,C007BFDC26-02,600.00,2021-02-11,0.00,0.00,0.00,C007BFDC26,Paid off,2021-02-10 22:31:00.000000,2023-02-21 11:10:08.000000
12127448,C007BFDC26-03,300.00,2021-07-23,0.00,0.00,0.00,C007BFDC26,Paid off,2021-07-22 23:58:26.000000,2023-02-21 11:10:08.000000
13624904,C007F7927F-01,800.00,2021-11-29,0.00,0.00,0.00,C007F7927F,Paid off,2021-11-28 18:29:21.000000,2023-02-21 11:10:08.000000
17071304,C007FC47A1-07,800.00,2022-09-14,0.00,0.00,0.00,C007FC47A1,Paid off,2022-09-14 17:45:24.000000,2023-04-28 11:27:45.000000
22142611,C007FC47A1-08,400.00,2023-10-02,460.00,0.00,0.00,C007FC47A1,Paid off,2023-10-02 02:01:29.654614,2024-01-31 12:56:09.773484
23532113,C007FC47A1-09,800.00,2024-02-05,460.00,10.08,0.00,C007FC47A1,Current,2024-02-02 22:45:25.466259,2024-03-15 12:29:05.311070
23873816,C007FC47A1-10,500.00,2024-03-19,99.00,0.00,0.00,C007FC47A1,Paid off,2024-03-18 21:45:11.811459,2024-05-03 11:25:50.085665
7008708,C00800D8A0-02,500.00,2019-09-25,0.00,0.00,0.00,C00800D8A0,Paid off,2019-09-25 14:37:02.000000,2023-02-21 11:10:08.000000
20995646,C00800D8A0-03,800.00,2023-07-11,0.00,0.00,0.00,C00800D8A0,Paid off,2023-07-11 12:45:14.000000,2023-08-24 11:02:59.384137
6388055,C0087CCF7F-01,600.00,2019-06-03,0.00,0.00,0.00,C0087CCF7F,Paid off,2019-06-01 17:54:02.000000,2023-02-21 11:10:08.000000
8702927,C008B2B304-01,800.00,2020-07-13,0.00,0.00,0.00,C008B2B304,Paid off,2020-07-11 16:38:23.000000,2023-02-21 11:10:08.000000
14224335,C008DF1718-01,300.00,2022-01-31,0.00,0.00,0.00,C008DF1718,Charged off,2022-01-29 15:57:24.000000,2024-03-22 07:11:24.431702
24184858,C0093A05CE-01,500.00,2024-04-29,490.00,107.21,469.80,C0093A05CE,Current,2024-04-29 17:45:07.331509,2024-07-06 10:16:22.534076
6536348,C00A01A6F0-06,800.00,2019-06-26,0.00,10.07,0.00,C00A01A6F0,Current,2019-06-26 00:48:09.000000,2023-02-21 11:10:08.000000
22875556,C00B4C865C-02,800.00,2023-12-06,460.00,120.07,424.50,C00B4C865C,Current,2023-12-06 18:45:24.692835,2024-07-06 10:16:22.907110
21500624,C00C9DF89D-01,800.00,2023-08-15,0.00,593.71,687.61,C00C9DF89D,Current,2023-08-14 21:47:19.049983,2024-07-02 10:56:44.780155
23464078,C00D22B025-01,600.00,2024-01-29,490.00,32.60,187.57,C00D22B025,Current,2024-01-29 02:45:22.498408,2024-07-06 10:16:23.269520
10363112,C00FA9E0FB-01,600.00,2021-01-06,0.00,0.00,0.00,C00FA9E0FB,Charged off,2021-01-06 13:10:32.000000,2024-02-01 12:11:12.720313
23572161,C0102ECB41-03,400.00,2024-02-07,490.00,45.43,302.32,C0102ECB41,Current,2024-02-07 02:45:09.453232,2024-07-06 10:16:23.799365
23969024,C010A3F4B7-04,800.00,2024-04-02,460.00,121.41,688.14,C010A3F4B7,Current,2024-04-02 17:45:10.553269,2024-07-06 10:16:23.910363
22059427,C0121F5893-08,400.00,2023-09-25,490.00,32.90,122.78,C0121F5893,Current,2023-09-25 01:51:49.557316,2024-07-06 10:16:24.148224
24018918,C0126428BB-03,400.00,2024-04-09,460.00,56.36,319.45,C0126428BB,Current,2024-04-09 01:45:06.848379,2024-07-06 10:16:24.282186
6822206,C012F455FB-01,800.00,2019-08-19,0.00,0.00,0.00,C012F455FB,Charged off,2019-08-17 13:59:46.000000,2023-02-21 11:10:10.000000
16941990,C013681849-01,500.00,2022-09-06,0.00,0.00,0.00,C013681849,Settled,2022-09-06 12:45:22.000000,2023-02-21 11:10:10.000000
22253526,C013BB4EC4-01,800.00,2023-10-11,490.00,41.64,222.24,C013BB4EC4,Current,2023-10-11 01:46:38.554779,2024-07-06 10:16:24.538540
10563984,C0144DC453-01,300.00,2021-01-28,0.00,0.00,0.00,C0144DC453,Charged off,2021-01-28 02:50:15.000000,2023-02-21 11:10:10.000000
21989687,C015FB68BA-01,800.00,2023-09-18,490.00,279.92,712.90,C015FB68BA,Current,2023-09-18 01:57:41.074632,2024-07-06 10:16:24.976446
23086778,C0176BF9E8-01,500.00,2023-12-22,490.00,77.04,292.00,C0176BF9E8,Current,2023-12-22 02:45:21.665193,2024-07-06 10:16:25.371422
19156774,C01AB4C7BA-01,800.00,2023-02-07,0.00,0.00,0.00,C01AB4C7BA,Settled,2023-02-06 22:45:15.000000,2024-03-14 13:10:22.619581
23580494,C01AC20F15-07,800.00,2024-02-08,460.00,170.18,747.23,C01AC20F15,Current,2024-02-07 22:45:23.405374,2024-07-06 10:16:25.946093
20285698,C01B51565A-01,600.00,2023-05-18,0.00,496.04,546.78,C01B51565A,Current,2023-05-18 17:45:12.000000,2024-07-06 10:16:26.060920
20447606,C01CFF93FF-01,800.00,2023-05-30,0.00,10.20,0.00,C01CFF93FF,Current,2023-05-30 01:47:15.000000,2024-05-23 10:39:13.498029
23633660,C01E1E38E2-01,800.00,2024-02-15,490.00,273.29,774.37,C01E1E38E2,Current,2024-02-15 18:45:09.274092,2024-07-06 10:16:26.712396
23480845,C01FB8DBB3-02,300.00,2024-01-29,460.00,60.55,265.04,C01FB8DBB3,Current,2024-01-29 02:46:43.154852,2024-07-06 10:16:26.982416
22996446,C0206082EE-04,500.00,2023-12-15,460.00,50.12,349.57,C0206082EE,Current,2023-12-15 18:45:42.295860,2024-07-06 10:16:27.064161
9446974,C021C953FB-05,600.00,2020-09-30,0.00,0.00,0.00,C021C953FB,Settled,2020-09-30 02:54:38.000000,2023-02-21 11:10:13.000000
23742864,C02457876B-03,800.00,2024-02-27,460.00,94.70,671.47,C02457876B,Current,2024-02-27 18:45:19.865612,2024-07-06 10:16:27.995000
17948505,C026342534-10,1500.00,2022-11-14,0.00,420.61,1229.81,C026342534,Current,2022-11-13 22:47:32.000000,2024-07-02 10:56:51.840238
23940752,C027B3DF79-03,800.00,2024-03-29,460.00,100.20,795.10,C027B3DF79,Current,2024-03-29 17:45:07.110507,2024-07-06 10:16:28.720085
21969310,C028631CB6-03,400.00,2023-09-18,460.00,52.62,303.45,C028631CB6,Current,2023-09-15 21:45:13.192321,2024-07-06 10:16:28.915486
23908115,C02874BA35-01,500.00,2024-03-25,490.00,60.64,451.80,C02874BA35,Current,2024-03-25 01:45:27.534007,2024-07-06 10:16:29.024097
9672916,C029442D35-01,700.00,2020-10-26,0.00,0.00,0.00,C029442D35,Settled,2020-10-23 20:09:26.000000,2023-02-21 11:10:15.000000
19993232,C029442D35-03,500.00,2023-04-25,0.00,635.96,475.69,C029442D35,Current,2023-04-25 12:45:12.000000,2024-07-05 09:46:53.799237
24068983,C029AC886C-01,800.00,2024-04-15,490.00,118.08,732.93,C029AC886C,Current,2024-04-15 17:45:20.067530,2024-07-06 10:16:29.225151
24100613,C02B389229-01,500.00,2024-04-19,490.00,82.80,440.54,C02B389229,Current,2024-04-19 01:45:11.175750,2024-07-06 10:16:29.433994
7932076,C02D76AEED-02,800.00,2020-02-10,0.00,10.08,0.00,C02D76AEED,Current,2020-02-09 14:41:13.000000,2023-02-21 11:10:15.000000
23312762,C02D76AEED-07,500.00,2024-01-12,460.00,109.58,475.52,C02D76AEED,Current,2024-01-12 18:45:26.724338,2024-07-06 10:16:29.904492
23615243,C02E96DF85-11,700.00,2024-02-12,99.00,23.51,468.60,C02E96DF85,Current,2024-02-12 02:46:11.704588,2024-07-06 10:16:30.069660
6530611,C02F95BFA8-01,800.00,2019-06-25,0.00,10.74,0.00,C02F95BFA8,Current,2019-06-25 02:48:36.000000,2023-02-21 11:10:16.000000
18539552,C03004EA4E-01,800.00,2022-12-20,0.00,0.00,0.00,C03004EA4E,Settled,2022-12-20 22:45:09.000000,2024-07-06 10:16:30.571422
22843090,C030E9F7C3-02,400.00,2023-12-04,490.00,72.84,295.60,C030E9F7C3,Current,2023-12-04 02:46:44.544035,2024-07-06 10:16:30.787350
23234950,C03131DEDB-01,500.00,2024-01-08,490.00,480.32,500.00,C03131DEDB,Current,2024-01-08 02:45:13.754345,2024-07-06 10:16:30.804779
7066165,C031E324F7-02,800.00,2019-10-02,0.00,0.00,0.00,C031E324F7,Settled,2019-10-01 22:49:47.000000,2023-02-21 11:10:17.000000
22988760,C033666578-01,400.00,2023-12-15,490.00,0.00,0.00,C033666578,Settled,2023-12-14 22:45:41.400789,2024-07-06 10:16:31.097373
23803050,C034F0A562-04,300.00,2024-03-08,460.00,118.01,267.54,C034F0A562,Current,2024-03-07 22:45:13.596151,2024-07-06 10:16:31.355389
10559874,C03637918A-02,500.00,2021-01-28,0.00,0.00,0.00,C03637918A,Settled,2021-01-27 18:29:25.000000,2023-02-21 11:10:17.000000
21097490,C0363A9AB3-01,800.00,2023-07-19,0.00,8.84,468.22,C0363A9AB3,Current,2023-07-18 21:45:36.925626,2024-07-02 10:56:55.696150
22163866,C03797DA30-02,800.00,2023-10-03,490.00,60.86,227.05,C03797DA30,Current,2023-10-03 17:48:33.017197,2024-07-06 10:16:31.835809
23332439,C0381B6052-01,800.00,2024-01-16,490.00,27.50,134.18,C0381B6052,Current,2024-01-16 02:46:15.059313,2024-07-06 10:16:31.987776
23904429,C03BFC88EC-08,300.00,2024-03-25,490.00,73.30,260.00,C03BFC88EC,Current,2024-03-25 01:45:16.672497,2024-07-06 10:16:32.983873
23176931,C03CDA3AA3-01,800.00,2024-01-02,490.00,88.37,583.59,C03CDA3AA3,Current,2024-01-02 02:45:49.509342,2024-07-06 10:16:33.113522
21527324,C03CFEFEAD-02,800.00,2023-08-16,0.00,10.08,0.00,C03CFEFEAD,Current,2023-08-16 17:46:07.953334,2024-03-12 10:29:45.260489
23529451,C04087968B-05,500.00,2024-02-02,460.00,86.71,455.66,C04087968B,Current,2024-02-02 18:45:45.412588,2024-07-06 10:16:33.936822
23989157,C041985535-01,500.00,2024-04-05,490.00,63.78,474.95,C041985535,Current,2024-04-05 01:45:06.995563,2024-07-06 10:16:34.241842
22979459,C042C52D17-01,800.00,2023-12-14,490.00,489.52,736.43,C042C52D17,Current,2023-12-14 18:45:24.587119,2024-07-06 10:16:34.532314
23408330,C042DFE889-03,400.00,2024-01-22,460.00,89.43,319.83,C042DFE889,Current,2024-01-22 18:45:14.484953,2024-07-06 10:16:34.581303
23457696,C043255278-01,300.00,2024-01-26,490.00,61.85,239.90,C043255278,Current,2024-01-26 18:45:35.272758,2024-07-06 10:16:34.742715
21988440,C047077495-01,800.00,2023-09-18,490.00,37.26,124.56,C047077495,Current,2023-09-18 01:56:51.518961,2024-07-06 10:16:35.440963
22981370,C047875E83-03,800.00,2023-12-14,460.00,121.19,523.27,C047875E83,Current,2023-12-14 18:45:33.721790,2024-07-06 10:16:35.532724
23571439,C04947A858-01,500.00,2024-02-07,490.00,171.26,454.46,C04947A858,Current,2024-02-06 22:45:26.345626,2024-07-06 10:16:35.952465
22068373,C049D8FAE9-01,300.00,2023-09-25,490.00,25.48,90.79,C049D8FAE9,Current,2023-09-25 01:57:58.245383,2024-07-06 10:16:36.162166
21737605,C04B4F8013-02,800.00,2023-08-30,460.00,44.62,136.33,C04B4F8013,Current,2023-08-30 17:47:22.664524,2024-07-02 10:57:04.398847
23883940,C04BBF7E5A-01,800.00,2024-03-20,490.00,428.38,747.63,C04BBF7E5A,Current,2024-03-20 17:45:10.278000,2024-07-06 10:16:36.627093
22006937,C04D23DDDE-01,800.00,2023-09-19,490.00,27.24,132.87,C04D23DDDE,Current,2023-09-19 17:46:13.026959,2024-07-06 10:16:37.267119
22573343,C04FD12FA4-01,700.00,2023-11-09,490.00,52.75,332.50,C04FD12FA4,Current,2023-11-09 18:45:36.224324,2024-07-06 10:16:37.788102
23754238,C0503AFA3F-06,800.00,2024-02-29,460.00,10.10,0.00,C0503AFA3F,Current,2024-02-29 18:45:14.547014,2024-06-06 10:49:08.141371
22825894,C053C6A16A-01,800.00,2023-12-04,490.00,237.69,717.85,C053C6A16A,Current,2023-12-04 02:45:26.793254,2024-07-06 10:16:38.498207
24131634,C053CE730D-01,500.00,2024-04-23,490.00,113.96,499.35,C053CE730D,Current,2024-04-22 21:45:13.728470,2024-07-06 10:16:38.513927
24145468,C053E6DB7B-02,600.00,2024-04-25,460.00,201.10,469.33,C053E6DB7B,Current,2024-04-25 01:45:07.072170,2024-07-06 10:16:38.552178
22950159,C0545D1EBA-02,700.00,2023-12-12,460.00,71.97,501.72,C0545D1EBA,Current,2023-12-12 18:45:22.233016,2024-07-06 10:16:38.597983
22805796,C05465A193-01,1000.00,2023-11-30,490.00,132.81,741.00,C05465A193,Current,2023-11-30 18:45:35.755173,2024-07-06 10:16:38.617026
24076755,C0547AA3B9-01,800.00,2024-04-16,490.00,110.57,588.34,C0547AA3B9,Current,2024-04-16 17:45:16.896694,2024-07-06 10:16:38.657822
22291907,C055F5E820-02,800.00,2023-10-16,460.00,749.32,751.74,C055F5E820,Current,2023-10-16 01:51:01.508046,2024-07-06 10:16:38.863570
23985143,C056027142-02,600.00,2024-04-04,460.00,78.48,566.04,C056027142,Current,2024-04-04 17:45:14.123093,2024-07-06 10:16:38.909645
24154364,C056B0C934-02,800.00,2024-04-25,460.00,294.52,667.72,C056B0C934,Current,2024-04-25 17:45:11.474175,2024-07-06 10:16:39.175881
23080886,C05B4598F6-11,500.00,2023-12-21,99.00,6.74,207.78,C05B4598F6,Current,2023-12-21 18:46:00.899401,2024-07-06 10:16:39.936914
22209141,C05D958D5A-02,800.00,2023-10-10,460.00,80.84,318.52,C05D958D5A,Current,2023-10-10 01:45:14.116801,2024-07-06 10:16:40.468316
24022023,C05E7D2D4C-07,800.00,2024-04-09,460.00,91.07,722.60,C05E7D2D4C,Current,2024-04-09 17:45:09.250314,2024-07-06 10:16:40.752986
23639817,C05ED35B1E-01,800.00,2024-02-14,490.00,110.90,680.19,C05ED35B1E,Current,2024-02-14 02:45:17.000258,2024-07-06 10:16:40.868954
23326583,C05F128941-01,800.00,2024-01-16,490.00,200.30,692.89,C05F128941,Current,2024-01-16 02:45:46.667425,2024-07-06 10:16:41.089313
22129788,C05FFAD427-04,1500.00,2023-10-02,460.00,72.88,443.48,C05FFAD427,Current,2023-10-02 01:49:25.754817,2024-07-06 10:16:41.269178
23817354,C0602AF2B0-01,800.00,2024-03-11,490.00,176.58,773.69,C0602AF2B0,Current,2024-03-11 01:45:28.283598,2024-07-06 10:16:41.300279
23204527,C06040C80C-01,700.00,2024-01-02,490.00,88.90,498.65,C06040C80C,Current,2024-01-02 18:45:46.889574,2024-07-06 10:16:41.314955
23857190,C062B566CE-02,300.00,2024-03-18,460.00,39.57,285.56,C062B566CE,Current,2024-03-18 01:45:06.480602,2024-07-06 10:16:41.763118
23885701,C062C648BC-01,600.00,2024-03-20,490.00,64.61,437.41,C062C648BC,Current,2024-03-20 17:45:14.216781,2024-07-06 10:16:41.800122
22155676,C0643683DB-01,800.00,2023-10-03,490.00,60.86,227.05,C0643683DB,Current,2023-10-02 21:48:18.778316,2024-07-06 10:16:42.154177
7873443,C064627D93-08,800.00,2020-01-31,0.00,10.09,0.00,C064627D93,Current,2020-01-31 12:40:56.000000,2023-02-21 11:10:28.000000
23479778,C06516858F-08,300.00,2024-01-29,490.00,65.40,268.90,C06516858F,Current,2024-01-29 02:46:39.790999,2024-07-06 10:16:42.349605
23994746,C066923A79-04,400.00,2024-04-05,460.00,94.06,400.00,C066923A79,Current,2024-04-05 17:45:17.268638,2024-07-06 10:16:42.600780
24081766,C0675FAF0E-01,800.00,2024-04-17,490.00,123.99,769.67,C0675FAF0E,Current,2024-04-17 01:45:08.078735,2024-07-06 10:16:42.682992
24044202,C067857602-04,1200.00,2024-04-12,460.00,246.10,1148.68,C067857602,Current,2024-04-12 17:45:09.361494,2024-07-06 10:16:42.741244
21482209,C067EA6A9A-07,300.00,2023-08-14,0.00,20.93,131.60,C067EA6A9A,Current,2023-08-14 01:52:26.011105,2024-07-04 10:46:50.799074
23860712,C06B53DBB9-01,600.00,2024-03-18,490.00,123.73,542.11,C06B53DBB9,Current,2024-03-18 01:45:17.409477,2024-07-06 10:16:43.679724
22374178,C06D175396-01,800.00,2023-10-23,490.00,108.93,432.29,C06D175396,Current,2023-10-23 01:58:36.167629,2024-07-06 10:16:44.131408
23743398,C06D2A1B21-03,500.00,2024-02-27,490.00,63.53,423.22,C06D2A1B21,Current,2024-02-27 18:45:21.621491,2024-07-06 10:16:44.208410
22963908,C06D4DB759-01,800.00,2023-12-13,490.00,138.50,533.51,C06D4DB759,Current,2023-12-13 18:45:16.849483,2024-07-06 10:16:44.253632
23556469,C06E5D21B4-01,800.00,2024-02-05,490.00,162.85,668.26,C06E5D21B4,Current,2024-02-05 18:45:33.240350,2024-07-06 10:16:44.665861
24061614,C06F273DBD-01,300.00,2024-04-15,490.00,43.77,296.37,C06F273DBD,Current,2024-04-15 01:45:44.496786,2024-07-06 10:16:44.765762
23230203,C070223A9B-08,800.00,2024-01-05,460.00,10.09,0.00,C070223A9B,Current,2024-01-04 22:45:16.557589,2024-03-14 11:20:14.615698
23505323,C07181E8CB-03,700.00,2024-01-31,460.00,139.25,608.73,C07181E8CB,Current,2024-01-31 18:45:25.950075,2024-07-06 10:16:45.303849
